Date,device_id,device_type,brand,sales_quantity,price,region
2025-12-19,303,Samsung Watch,Samsung,64,621.77,West
2025-12-19,87,iPhone,Apple,20,1194.25,South
2025-12-19,318,iPhone,Apple,38,1261.5,South
2025-12-20,438,iPhone,Apple,75,665.42,North
2025-12-20,29,Samsung Phone,Samsung,58,433.18,East
2025-12-20,22,Apple Watch,Apple,16,261.06,South
2025-12-20,321,Samsung Phone,Samsung,51,469.89,South
2025-12-20,285,Samsung Watch,Samsung,27,451.06,East
2025-12-21,48,iPhone,Apple,51,793.9,East
2025-12-21,5,Apple Watch,Apple,75,716.12,North
2025-12-21,250,Samsung Watch,Samsung,16,395.16,North
2025-12-21,163,Samsung Watch,Samsung,87,532.53,West
2025-12-21,202,Samsung Watch,Samsung,60,509.08,North
2025-12-22,467,Samsung Phone,Samsung,76,655.88,South
2025-12-22,101,iPhone,Apple,40,818.85,South
2025-12-22,71,Samsung Watch,Samsung,67,338.35,East
2025-12-22,430,iPhone,Apple,2,1316.99,North
2025-12-22,163,Samsung Phone,Samsung,48,869.02,West
2025-12-23,173,Samsung Watch,Samsung,52,289.45,West
2025-12-23,141,Samsung Phone,Samsung,24,1054.28,West
2025-12-23,138,Samsung Phone,Samsung,93,443.81,West
2025-12-23,66,iPhone,Apple,98,1229.27,East
2025-12-23,198,Samsung Watch,Samsung,84,391.51,North
2025-12-24,328,Samsung Phone,Samsung,82,985.03,North
2025-12-24,228,Samsung Watch,Samsung,78,660.1,North
2025-12-24,281,iPhone,Apple,82,1275.03,North
2025-12-24,172,Samsung Phone,Samsung,2,753.57,West
2025-12-24,316,iPhone,Apple,65,735.88,West
2025-12-25,431,Samsung Watch,Samsung,20,593.49,East
2025-12-25,40,Samsung Watch,Samsung,34,403.39,East
2025-12-25,7,iPhone,Apple,41,667.78,West
2025-12-25,174,Apple Watch,Apple,41,631.43,South
2025-12-25,151,Samsung Phone,Samsung,75,633.48,North
2025-12-26,211,Samsung Watch,Samsung,91,176.89,East
2025-12-26,302,Samsung Watch,Samsung,23,646.51,West
2025-12-26,86,Samsung Phone,Samsung,38,786.48,North
2025-12-26,397,iPhone,Apple,44,852.86,North
2025-12-26,253,iPhone,Apple,67,1244.75,West
2025-12-27,21,iPhone,Apple,62,1397.31,South
2025-12-27,257,Apple Watch,Apple,12,200.18,South
2025-12-27,379,Apple Watch,Apple,30,612.71,East
2025-12-27,403,Samsung Watch,Samsung,95,571.86,West
2025-12-27,381,iPhone,Apple,87,788.93,East
2025-12-28,444,Samsung Phone,Samsung,65,791.7,South
2025-12-28,33,Samsung Watch,Samsung,41,199.11,East
2025-12-28,260,Samsung Phone,Samsung,20,997.4,East
2025-12-28,234,Samsung Watch,Samsung,6,616.1,South
2025-12-28,3,Apple Watch,Apple,75,264.91,North
2025-12-29,347,Samsung Watch,Samsung,99,599.05,North
2025-12-29,308,Apple Watch,Apple,4,662.94,South
2025-12-29,489,Samsung Watch,Samsung,93,340.8,North
2025-12-29,227,iPhone,Apple,10,1221.26,West
2025-12-29,284,Samsung Phone,Samsung,51,400.04,North
2025-12-30,70,iPhone,Apple,93,1438.62,South
2025-12-30,454,Samsung Watch,Samsung,38,452.71,West
2025-12-30,439,Samsung Watch,Samsung,1,491.19,East
2025-12-30,313,Samsung Watch,Samsung,8,515.56,South
2025-12-30,364,Apple Watch,Apple,81,536.82,South
2025-12-31,471,Samsung Phone,Samsung,83,1085.41,North
2025-12-31,254,Samsung Phone,Samsung,63,887.76,West
2025-12-31,481,Samsung Watch,Samsung,33,649.27,South
2025-12-31,144,Samsung Watch,Samsung,15,470.28,West
2025-12-31,24,Apple Watch,Apple,31,302.67,West
2026-01-01,453,iPhone,Apple,21,1422.21,North
2026-01-01,425,iPhone,Apple,3,1213.46,South
2026-01-01,234,Samsung Phone,Samsung,66,959.39,West
2026-01-01,333,Apple Watch,Apple,35,791.29,West
2026-01-01,175,Samsung Watch,Samsung,41,191.36,East
2026-01-02,332,Samsung Phone,Samsung,59,742.87,North
2026-01-02,325,Apple Watch,Apple,16,343.46,South
2026-01-02,357,iPhone,Apple,56,1167.38,West
2026-01-02,159,Apple Watch,Apple,45,684.09,North
2026-01-02,348,iPhone,Apple,59,1469.68,South
2026-01-03,348,Apple Watch,Apple,50,472.76,West
2026-01-03,286,Samsung Phone,Samsung,85,1028.97,South
2026-01-03,18,iPhone,Apple,12,1425.35,South
2026-01-03,44,Samsung Phone,Samsung,92,946.66,North
2026-01-03,155,Samsung Phone,Samsung,12,594.19,North
2026-01-04,355,iPhone,Apple,33,1147.07,East
2026-01-04,410,iPhone,Apple,84,1472.96,East
2026-01-04,377,Samsung Watch,Samsung,49,693.15,East
2026-01-04,231,Samsung Watch,Samsung,21,503.3,West
2026-01-04,497,Samsung Watch,Samsung,60,637.84,East
2026-01-05,371,Samsung Phone,Samsung,52,560.28,South
2026-01-05,316,Samsung Phone,Samsung,54,596.86,North
2026-01-05,402,Samsung Watch,Samsung,39,674.09,South
2026-01-05,225,Samsung Phone,Samsung,49,508.19,North
2026-01-05,217,Samsung Phone,Samsung,64,552.89,North
2026-01-06,56,iPhone,Apple,100,978.49,South
2026-01-06,31,iPhone,Apple,86,1130.63,South
2026-01-06,357,Samsung Phone,Samsung,26,883.05,West
2026-01-06,59,Samsung Watch,Samsung,71,310.59,North
2026-01-06,380,Apple Watch,Apple,7,752.37,East
2026-01-07,386,Samsung Watch,Samsung,72,653.3,West
2026-01-07,353,Apple Watch,Apple,62,435.24,East
2026-01-07,423,Samsung Watch,Samsung,90,388.86,West
2026-01-07,445,iPhone,Apple,88,1232.25,North
2026-01-07,235,Samsung Phone,Samsung,24,930.4,South
2026-01-08,107,Samsung Phone,Samsung,40,705.84,South
2026-01-08,191,iPhone,Apple,76,972.82,North
2026-01-08,480,Apple Watch,Apple,47,408.82,South
2026-01-08,18,Apple Watch,Apple,8,341.23,North
2026-01-08,401,Apple Watch,Apple,54,474.88,North
2026-01-09,226,iPhone,Apple,9,1217.79,North
2026-01-09,167,Apple Watch,Apple,3,645.18,West
2026-01-09,71,iPhone,Apple,54,1300.99,South
2026-01-09,362,Samsung Watch,Samsung,21,356.1,West
2026-01-09,54,Samsung Watch,Samsung,95,570.55,East
2026-01-10,245,iPhone,Apple,48,605.86,North
2026-01-10,483,Samsung Phone,Samsung,47,781.64,South
2026-01-10,350,Samsung Watch,Samsung,88,586.65,East
2026-01-10,76,Apple Watch,Apple,68,578.03,North
2026-01-10,35,iPhone,Apple,84,1026.66,East
2026-01-11,267,Apple Watch,Apple,63,586.79,West
2026-01-11,317,Apple Watch,Apple,16,744.17,West
2026-01-11,300,Samsung Phone,Samsung,74,853.11,South
2026-01-11,121,Apple Watch,Apple,90,679.87,East
2026-01-11,324,Samsung Phone,Samsung,93,1184.59,East
2026-01-12,25,Samsung Watch,Samsung,5,538.06,West
2026-01-12,432,iPhone,Apple,11,1115.99,West
2026-01-12,160,Apple Watch,Apple,29,222.49,South
2026-01-12,84,iPhone,Apple,79,937.03,North
2026-01-12,114,Apple Watch,Apple,70,539.27,South
2026-01-13,223,iPhone,Apple,48,1317.49,West
2026-01-13,388,Apple Watch,Apple,15,462.86,South
2026-01-13,166,Apple Watch,Apple,84,776.03,North
2026-01-13,191,Apple Watch,Apple,34,363.08,West
2026-01-13,175,Apple Watch,Apple,60,646.74,North
2026-01-14,1,Apple Watch,Apple,62,451.42,South
2026-01-14,387,Apple Watch,Apple,2,491.59,North
2026-01-14,229,Apple Watch,Apple,80,681.5,West
2026-01-14,86,Apple Watch,Apple,19,377.73,West
2026-01-14,62,Apple Watch,Apple,98,258.09,North
2026-01-15,320,iPhone,Apple,49,1068.23,South
2026-01-15,401,Samsung Phone,Samsung,78,823.04,South
2026-01-15,382,Apple Watch,Apple,88,678.3,South
2026-01-15,206,Samsung Phone,Samsung,28,1174.66,South
2026-01-15,105,Apple Watch,Apple,48,233.18,East
2026-01-16,318,Apple Watch,Apple,96,555.01,East
2026-01-16,291,iPhone,Apple,37,1213.15,North
2026-01-16,250,Samsung Watch,Samsung,74,692.19,East
2026-01-16,13,Samsung Watch,Samsung,49,668.42,East
2026-01-16,163,iPhone,Apple,48,1241.21,East
2026-01-17,43,Samsung Phone,Samsung,73,817.43,North
2026-01-17,386,Samsung Watch,Samsung,88,238.84,East
2026-01-17,440,iPhone,Apple,100,945.76,South
2026-01-17,111,iPhone,Apple,29,1126.61,South
2026-01-17,205,Samsung Watch,Samsung,60,548.86,North
2026-01-18,384,Samsung Phone,Samsung,29,908.32,North
2026-01-18,256,iPhone,Apple,58,1242.71,North
2026-01-18,307,Apple Watch,Apple,48,457.49,West
2026-01-18,438,Samsung Phone,Samsung,23,982.1,East
2026-01-18,144,Samsung Phone,Samsung,27,514.99,North
2026-01-19,146,Samsung Watch,Samsung,95,239.42,North
2026-01-19,391,Samsung Watch,Samsung,7,239.56,North
2026-01-19,301,Apple Watch,Apple,49,734.52,South
2026-01-19,164,iPhone,Apple,54,668.43,North
2026-01-19,169,Samsung Watch,Samsung,68,590.83,South
2026-01-20,478,Samsung Watch,Samsung,78,278.46,South
2026-01-20,298,Samsung Phone,Samsung,42,774.74,West
2026-01-20,233,Samsung Watch,Samsung,74,653.78,North
2026-01-20,391,Samsung Watch,Samsung,59,472.27,West
2026-01-20,271,Samsung Watch,Samsung,44,265.56,North
2026-01-21,60,Samsung Watch,Samsung,98,306.25,East
2026-01-21,296,Samsung Phone,Samsung,26,1136.36,North
2026-01-21,467,Apple Watch,Apple,23,456.29,North
2026-01-21,235,Apple Watch,Apple,73,552.19,North
2026-01-21,165,iPhone,Apple,8,1013.94,North
2026-01-22,194,Samsung Watch,Samsung,53,358.14,North
2026-01-22,234,Samsung Phone,Samsung,14,578.62,North
2026-01-22,368,iPhone,Apple,71,1217.57,West
2026-01-22,183,iPhone,Apple,7,1246.42,East
2026-01-22,333,Apple Watch,Apple,9,364.93,West
2026-01-23,232,Samsung Phone,Samsung,3,1031.21,East
2026-01-23,361,Samsung Phone,Samsung,78,1083.63,West
2026-01-23,491,Samsung Phone,Samsung,17,1136.54,West
2026-01-23,107,Apple Watch,Apple,44,296.73,North
2026-01-23,378,Apple Watch,Apple,86,382.35,West
2026-01-24,223,Apple Watch,Apple,46,716.21,East
2026-01-24,80,Apple Watch,Apple,90,319.12,South
2026-01-24,234,Apple Watch,Apple,58,202.08,East
2026-01-24,381,Samsung Watch,Samsung,28,628.96,West
2026-01-24,184,Samsung Watch,Samsung,14,329.55,South
2026-01-25,428,Samsung Phone,Samsung,9,731.6,North
2026-01-25,185,iPhone,Apple,26,1001.7,South
2026-01-25,134,Samsung Phone,Samsung,2,1078.62,North
2026-01-25,220,iPhone,Apple,75,904.1,East
2026-01-25,288,Apple Watch,Apple,81,735.37,South
2026-01-26,364,iPhone,Apple,34,1155.25,South
2026-01-26,202,Samsung Phone,Samsung,19,821.83,South
2026-01-26,370,Samsung Phone,Samsung,39,660.49,North
2026-01-26,146,iPhone,Apple,82,819.34,North
2026-01-26,324,Samsung Watch,Samsung,13,493.23,East
2026-01-27,127,Apple Watch,Apple,5,468.14,East
2026-01-27,457,Apple Watch,Apple,50,746.31,West
2026-01-27,135,Samsung Phone,Samsung,23,793.31,North
2026-01-27,114,Samsung Watch,Samsung,88,431.49,East
2026-01-27,264,iPhone,Apple,29,975.05,South
2026-01-28,64,Apple Watch,Apple,72,673.56,South
2026-01-28,491,Samsung Watch,Samsung,26,383.66,South
2026-01-28,135,Apple Watch,Apple,79,361.61,East
2026-01-28,41,Samsung Watch,Samsung,57,624.12,South
2026-01-28,296,Samsung Watch,Samsung,1,478.26,South
2026-01-29,3,Samsung Phone,Samsung,28,873.21,North
2026-01-29,401,Apple Watch,Apple,62,566.49,North
2026-01-29,194,iPhone,Apple,47,1246.96,East
2026-01-29,463,Samsung Phone,Samsung,78,650.45,North
2026-01-29,110,Samsung Phone,Samsung,98,427.08,West
2026-01-30,221,iPhone,Apple,59,1329.53,East
2026-01-30,370,Samsung Phone,Samsung,31,503.12,West
2026-01-30,368,Samsung Watch,Samsung,70,547.0,West
2026-01-30,436,Samsung Watch,Samsung,49,195.27,East
2026-01-30,406,Apple Watch,Apple,5,425.18,North
2026-01-31,4,Apple Watch,Apple,31,237.82,North
2026-01-31,244,iPhone,Apple,37,1069.99,East
2026-01-31,390,Apple Watch,Apple,79,591.88,West
2026-01-31,166,Samsung Watch,Samsung,15,244.29,East
2026-01-31,26,iPhone,Apple,52,934.46,East
2026-02-01,395,iPhone,Apple,69,1437.22,South
2026-02-01,474,Apple Watch,Apple,92,465.43,South
2026-02-01,17,Samsung Watch,Samsung,97,591.4,West
2026-02-01,216,iPhone,Apple,11,1434.47,North
2026-02-01,92,Samsung Watch,Samsung,43,685.89,South
2026-02-02,483,Samsung Watch,Samsung,70,644.08,South
2026-02-02,31,Samsung Watch,Samsung,23,324.57,West
2026-02-02,205,Apple Watch,Apple,40,777.54,East
2026-02-02,419,Samsung Phone,Samsung,63,1049.92,South
2026-02-02,400,Samsung Phone,Samsung,2,1069.74,North
2026-02-03,207,iPhone,Apple,79,613.66,West
2026-02-03,107,Samsung Watch,Samsung,87,674.83,South
2026-02-03,146,Apple Watch,Apple,86,666.85,West
2026-02-03,367,Samsung Watch,Samsung,73,572.38,South
2026-02-03,101,Samsung Watch,Samsung,47,194.84,South
2026-02-04,368,Apple Watch,Apple,30,339.54,West
2026-02-04,318,Samsung Phone,Samsung,16,1169.81,North
2026-02-04,368,Samsung Watch,Samsung,59,425.37,North
2026-02-04,241,Samsung Watch,Samsung,47,368.82,East
2026-02-04,489,Samsung Phone,Samsung,30,1071.95,South
2026-02-05,411,Apple Watch,Apple,9,252.4,East
2026-02-05,247,iPhone,Apple,65,975.25,West
2026-02-05,163,Samsung Phone,Samsung,59,700.56,East
2026-02-05,372,iPhone,Apple,64,914.87,West
2026-02-05,173,iPhone,Apple,8,876.92,North
2026-02-06,35,Samsung Phone,Samsung,52,568.06,West
2026-02-06,284,Samsung Watch,Samsung,18,245.1,West
2026-02-06,359,iPhone,Apple,91,1176.37,East
2026-02-06,381,iPhone,Apple,82,1427.46,South
2026-02-06,358,Apple Watch,Apple,96,505.31,East
2026-02-07,393,Samsung Watch,Samsung,58,313.89,North
2026-02-07,460,iPhone,Apple,49,743.24,North
2026-02-07,399,Apple Watch,Apple,32,698.09,North
2026-02-07,21,Samsung Watch,Samsung,48,684.32,South
2026-02-07,308,Samsung Phone,Samsung,45,679.32,East
2026-02-08,163,Samsung Phone,Samsung,54,632.76,West
2026-02-08,490,Apple Watch,Apple,100,560.9,West
2026-02-08,97,Samsung Phone,Samsung,100,1020.26,South
2026-02-08,307,iPhone,Apple,85,1009.86,North
2026-02-08,339,Samsung Watch,Samsung,46,496.54,South
2026-02-09,55,iPhone,Apple,96,1244.89,West
2026-02-09,471,iPhone,Apple,31,1464.53,North
2026-02-09,333,Samsung Phone,Samsung,37,532.03,South
2026-02-09,127,iPhone,Apple,16,1497.64,West
2026-02-09,428,Samsung Phone,Samsung,46,713.73,West
2026-02-10,193,Samsung Watch,Samsung,46,547.76,South
2026-02-10,243,Samsung Watch,Samsung,78,464.83,West
2026-02-10,349,iPhone,Apple,88,1038.0,East
2026-02-10,88,Apple Watch,Apple,89,618.85,East
2026-02-10,336,Samsung Phone,Samsung,61,716.6,North
2026-02-11,409,Samsung Phone,Samsung,46,500.89,East
2026-02-11,215,iPhone,Apple,51,1040.0,East
2026-02-11,92,Samsung Phone,Samsung,62,817.53,South
2026-02-11,303,Samsung Phone,Samsung,35,561.52,North
2026-02-11,464,Apple Watch,Apple,81,761.37,South
2026-02-12,235,Apple Watch,Apple,42,336.49,South
2026-02-12,184,iPhone,Apple,45,968.3,East
2026-02-12,38,Apple Watch,Apple,68,292.96,East
2026-02-12,139,iPhone,Apple,75,1082.22,West
2026-02-12,195,Samsung Watch,Samsung,47,319.2,West
2026-02-13,15,iPhone,Apple,79,1040.35,North
2026-02-13,257,Samsung Watch,Samsung,30,273.54,East
2026-02-13,135,iPhone,Apple,24,648.4,West
2026-02-13,1,Samsung Phone,Samsung,66,1023.38,South
2026-02-13,49,Apple Watch,Apple,43,584.65,East
2026-02-14,96,Samsung Watch,Samsung,34,337.41,North
2026-02-14,201,iPhone,Apple,23,642.74,North
2026-02-14,413,Apple Watch,Apple,61,719.35,South
2026-02-14,26,iPhone,Apple,95,752.82,West
2026-02-14,343,Apple Watch,Apple,37,758.45,South
2026-02-15,429,Apple Watch,Apple,13,487.16,West
2026-02-15,235,iPhone,Apple,97,906.35,East
2026-02-15,349,Samsung Watch,Samsung,71,557.97,North
2026-02-15,244,Samsung Watch,Samsung,96,632.26,West
2026-02-15,358,Samsung Phone,Samsung,7,696.57,South
2026-02-16,481,Apple Watch,Apple,42,444.41,East
2026-02-16,327,Samsung Phone,Samsung,38,746.53,West
2026-02-16,396,Samsung Phone,Samsung,52,1137.86,East
2026-02-16,351,iPhone,Apple,44,1223.31,East
2026-02-16,416,iPhone,Apple,64,822.88,South
2026-02-17,374,iPhone,Apple,13,766.5,South
2026-02-17,404,Apple Watch,Apple,88,338.22,East
2026-02-17,375,iPhone,Apple,28,837.21,East
2026-02-17,51,iPhone,Apple,96,807.17,West
2026-02-17,81,Apple Watch,Apple,82,595.1,South
2026-02-18,36,Apple Watch,Apple,98,269.56,West
2026-02-18,67,Samsung Watch,Samsung,98,363.05,North
2026-02-18,129,iPhone,Apple,1,1162.55,West
2026-02-18,370,iPhone,Apple,43,861.77,East
2026-02-18,155,iPhone,Apple,42,658.75,North
2026-02-19,245,Samsung Watch,Samsung,95,195.0,West
2026-02-19,111,iPhone,Apple,50,713.37,North
2026-02-19,168,Samsung Watch,Samsung,60,609.71,South
2026-02-19,481,Samsung Phone,Samsung,1,926.29,West
2026-02-19,468,Samsung Watch,Samsung,51,185.49,West
2026-02-20,142,Samsung Phone,Samsung,16,712.86,South
2026-02-20,356,iPhone,Apple,39,850.73,West
2026-02-20,197,Samsung Phone,Samsung,15,862.43,North
2026-02-20,471,Samsung Watch,Samsung,33,437.54,South
2026-02-20,109,Apple Watch,Apple,87,488.67,North
2026-02-21,376,Samsung Phone,Samsung,53,651.61,West
2026-02-21,79,Samsung Phone,Samsung,98,510.24,West
2026-02-21,390,iPhone,Apple,17,1268.14,West
2026-02-21,161,Samsung Watch,Samsung,89,633.92,West
2026-02-21,439,Samsung Phone,Samsung,6,1155.32,North
2026-02-22,19,Samsung Phone,Samsung,31,446.9,West
2026-02-22,127,Samsung Phone,Samsung,69,991.93,South
2026-02-22,205,Samsung Phone,Samsung,40,981.2,South
2026-02-22,29,Apple Watch,Apple,30,768.27,East
2026-02-22,445,Samsung Watch,Samsung,69,289.1,South
2026-02-23,454,iPhone,Apple,76,1267.96,East
2026-02-23,207,iPhone,Apple,7,649.16,South
2026-02-23,464,Apple Watch,Apple,13,578.75,South
2026-02-23,280,Samsung Watch,Samsung,4,342.97,West
2026-02-23,151,Samsung Phone,Samsung,50,1015.13,South
2026-02-24,240,Apple Watch,Apple,3,717.98,West
2026-02-24,266,Samsung Watch,Samsung,12,350.65,West
2026-02-24,182,Samsung Phone,Samsung,65,820.47,South
2026-02-24,105,Apple Watch,Apple,27,270.44,North
2026-02-24,425,Samsung Watch,Samsung,50,379.3,West
2026-02-25,433,iPhone,Apple,77,924.72,South
2026-02-25,401,iPhone,Apple,17,764.81,North
2026-02-25,497,Samsung Watch,Samsung,72,641.96,South
2026-02-25,440,iPhone,Apple,32,733.28,South
2026-02-25,236,Samsung Watch,Samsung,84,499.66,North
2026-02-26,173,Samsung Phone,Samsung,51,1112.11,South
2026-02-26,158,Samsung Watch,Samsung,17,651.58,West
2026-02-26,172,Samsung Phone,Samsung,34,1034.59,East
2026-02-26,494,Apple Watch,Apple,35,305.68,East
2026-02-26,458,Samsung Watch,Samsung,99,599.59,South
2026-02-27,311,Apple Watch,Apple,24,365.94,East
2026-02-27,403,iPhone,Apple,54,1430.16,East
2026-02-27,157,Samsung Phone,Samsung,18,967.27,East
2026-02-27,258,Samsung Watch,Samsung,50,581.9,West
2026-02-27,164,Apple Watch,Apple,46,251.02,West
2026-02-28,147,Samsung Phone,Samsung,48,866.21,East
2026-02-28,391,Samsung Phone,Samsung,33,1056.91,North
2026-02-28,154,iPhone,Apple,87,1375.43,North
2026-02-28,463,iPhone,Apple,89,625.77,North
2026-02-28,367,Samsung Phone,Samsung,27,1151.33,West
2026-03-01,38,Samsung Phone,Samsung,1,434.67,West
2026-03-01,131,Samsung Watch,Samsung,85,487.99,West
2026-03-01,358,Samsung Phone,Samsung,59,954.71,West
2026-03-01,255,Samsung Watch,Samsung,10,209.04,East
2026-03-01,208,Samsung Phone,Samsung,95,438.41,West
2026-03-02,450,iPhone,Apple,25,1306.42,East
2026-03-02,95,Samsung Watch,Samsung,84,361.57,North
2026-03-02,348,Apple Watch,Apple,57,264.27,East
2026-03-02,327,iPhone,Apple,66,1286.4,North
2026-03-02,478,Samsung Watch,Samsung,15,617.04,West
2026-03-03,171,Samsung Watch,Samsung,28,473.06,North
2026-03-03,250,Apple Watch,Apple,13,296.74,North
2026-03-03,190,Samsung Watch,Samsung,14,158.37,East
2026-03-03,199,Samsung Phone,Samsung,66,960.64,North
2026-03-03,484,Apple Watch,Apple,34,530.08,South
2026-03-04,221,iPhone,Apple,99,1185.72,North
2026-03-04,24,iPhone,Apple,25,1331.87,West
2026-03-04,244,Samsung Phone,Samsung,54,747.38,North
2026-03-04,423,iPhone,Apple,79,712.06,South
2026-03-04,324,Samsung Watch,Samsung,12,666.99,East
2026-03-05,128,Samsung Watch,Samsung,9,449.89,North
2026-03-05,93,Samsung Phone,Samsung,31,892.24,South
2026-03-05,300,iPhone,Apple,78,1440.07,West
2026-03-05,133,iPhone,Apple,93,1438.43,West
2026-03-05,55,Samsung Phone,Samsung,53,857.68,East
2026-03-06,477,Apple Watch,Apple,43,378.57,West
2026-03-06,158,iPhone,Apple,38,1497.4,South
2026-03-06,29,Apple Watch,Apple,42,608.49,North
2026-03-06,410,iPhone,Apple,72,967.59,South
2026-03-06,211,iPhone,Apple,48,1103.85,East
2026-03-07,154,iPhone,Apple,67,974.25,North
2026-03-07,293,iPhone,Apple,66,1399.47,South
2026-03-07,475,Samsung Watch,Samsung,16,415.37,East
2026-03-07,222,Apple Watch,Apple,83,694.12,East
2026-03-07,115,Apple Watch,Apple,94,704.11,North
2026-03-08,437,iPhone,Apple,16,1341.9,North
2026-03-08,158,iPhone,Apple,31,1249.97,West
2026-03-08,259,Apple Watch,Apple,58,712.93,West
2026-03-08,251,Samsung Watch,Samsung,28,362.98,North
2026-03-08,122,Samsung Phone,Samsung,4,491.73,West
2026-03-09,299,Samsung Phone,Samsung,10,1073.96,North
2026-03-09,263,Apple Watch,Apple,51,498.9,West
2026-03-09,381,iPhone,Apple,18,714.64,South
2026-03-09,49,iPhone,Apple,47,703.78,East
2026-03-09,377,Samsung Watch,Samsung,32,237.58,North
2026-03-10,329,Samsung Phone,Samsung,30,1000.78,North
2026-03-10,297,Samsung Watch,Samsung,36,540.97,North
2026-03-10,362,Samsung Phone,Samsung,9,563.05,South
2026-03-10,77,Apple Watch,Apple,36,708.15,East
2026-03-10,463,Samsung Phone,Samsung,29,625.04,West
2026-03-11,438,Samsung Watch,Samsung,16,586.14,West
2026-03-11,127,Samsung Watch,Samsung,92,418.84,East
2026-03-11,197,Samsung Watch,Samsung,21,552.35,West
2026-03-11,221,Apple Watch,Apple,64,428.83,North
2026-03-11,483,Samsung Phone,Samsung,66,677.71,East
2026-03-12,91,Samsung Phone,Samsung,59,1073.09,South
2026-03-12,411,Samsung Watch,Samsung,99,169.42,East
2026-03-12,8,Samsung Phone,Samsung,28,1179.79,North
2026-03-12,32,iPhone,Apple,55,1183.36,East
2026-03-12,468,iPhone,Apple,100,989.24,South
2026-03-13,320,iPhone,Apple,31,1165.25,South
2026-03-13,394,Samsung Phone,Samsung,33,498.19,East
2026-03-13,269,Apple Watch,Apple,87,508.43,East
2026-03-13,191,Apple Watch,Apple,60,791.06,West
2026-03-13,349,Apple Watch,Apple,41,341.16,West
2026-03-14,163,Apple Watch,Apple,81,633.37,North
2026-03-14,61,iPhone,Apple,46,991.47,West
2026-03-14,438,iPhone,Apple,49,1187.21,North
2026-03-14,264,Samsung Watch,Samsung,65,262.69,North
2026-03-14,285,Samsung Phone,Samsung,42,776.37,East
2026-03-15,95,Samsung Phone,Samsung,23,1184.07,West
2026-03-15,41,Apple Watch,Apple,27,317.17,South
2026-03-15,414,iPhone,Apple,89,1172.8,South
2026-03-15,470,Apple Watch,Apple,32,545.36,East
